Date,Open,High,Low,Close,Volume
2006-11-14,57.9,68.8,57.9,63.98,47200.0
2006-11-15,63.0,63.0,62.99,62.99,3100.0
2006-11-16,62.75,62.75,60.03,60.03,900.0
2006-11-17,60.04,62.74,60.04,62.74,300.0
2006-11-20,62.74,62.74,60.07,60.07,600.0
2006-11-23,62.0,62.0,62.0,62.0,300.0
2006-11-24,61.0,61.12,60.1,60.1,50500.0
2006-11-27,60.07,62.0,60.03,62.0,3000.0
2006-11-29,62.0,62.0,62.0,62.0,300.0
2006-11-30,62.0,62.0,62.0,62.0,100.0
2006-12-01,60.1,60.1,50.0,55.13,83100.0
2006-12-04,55.05,57.6,55.0,55.0,12900.0
2006-12-05,54.0,55.5,51.2,51.2,12400.0
2006-12-06,52.0,53.0,51.0,51.0,45800.0
2006-12-07,50.31,52.38,50.31,51.0,11800.0
2006-12-08,52.3,52.49,51.65,51.65,2800.0
2006-12-11,52.48,52.5,51.25,51.25,21700.0
2006-12-12,51.7,51.7,51.0,51.3,1700.0
2006-12-13,51.8,51.8,50.26,50.26,3400.0
2006-12-14,50.31,51.8,50.3,51.8,10000.0
2006-12-15,52.0,52.0,50.5,51.78,1700.0
2006-12-18,51.78,51.78,50.25,51.2,19900.0
2006-12-19,50.8,51.45,50.0,50.0,15900.0
2006-12-20,51.28,51.5,51.28,51.5,19500.0
2006-12-21,50.48,50.48,49.5,50.0,54700.0
2006-12-22,50.0,50.4,49.72,49.72,1300.0
2006-12-25,50.39,50.95,48.5,50.0,2700.0
2006-12-26,49.0,49.4,47.01,49.0,4200.0
2006-12-27,49.98,55.0,49.98,52.0,109800.0
2006-12-28,50.6,52.89,47.1,50.15,52300.0
2006-12-29,50.0,50.3,50.0,50.3,2800.0
2007-01-09,50.0,50.0,48.0,48.0,1500.0
2007-01-10,48.5,48.8,48.2,48.2,5700.0
2007-01-11,47.59,47.59,47.58,47.58,600.0
2007-01-12,47.9,48.6,47.51,48.6,4600.0
2007-01-15,48.97,49.4,48.1,48.7,1600.0
2007-01-16,49.5,50.21,48.01,50.0,7400.0
2007-01-17,49.1,52.7,49.05,50.2,16600.0
2007-01-18,52.5,52.5,50.2,51.4,5300.0
2007-01-19,51.5,52.5,50.82,51.4,16400.0
2007-01-22,51.99,52.0,51.5,51.5,5200.0
2007-01-23,51.5,52.9,51.5,52.3,10000.0
2007-01-24,52.3,52.3,52.0,52.2,7100.0
2007-01-25,52.2,52.2,52.0,52.0,4500.0
2007-01-26,52.0,52.0,51.5,51.6,1100.0
2007-01-29,51.75,52.3,51.75,52.3,8500.0
2007-01-30,51.51,51.51,51.5,51.5,1000.0
2007-01-31,52.3,52.3,51.7,51.7,1500.0
2007-02-01,52.1,52.2,51.8,51.8,4500.0
2007-02-02,50.55,51.4,50.5,51.03,41500.0
2007-02-05,51.03,51.3,51.0,51.0,400.0
2007-02-06,51.5,52.3,51.0,52.3,15100.0
